ID20160331,雑種・品種,新リスト和名,和名異名,GreenList学名,PPG科番号,PPG科和名,PPG科名,固有,RL2012
592.0,h,コウライイヌワラビ×ミヤマシケシダ,,Deparia coreana (H.Christ) M.Kato x D. pycnosora (H.Christ) M.Kato  var. pycnosora,41.0,メシダ科,Athyriaceae,固有,
593.0,,セイタカシケシダ,,Deparia dimorphophylla (Koidz.) M.Kato,41.0,メシダ科,Athyriaceae,,
594.0,h,セイタカムクゲシケシダ,,Deparia dimorphophylla (Koidz.) M.Kato x D. kiusiana (Koidz.) M.Kato,41.0,メシダ科,Athyriaceae,固有,
595.0,h,セイタカナチシケシダ,,Deparia dimorphophylla (Koidz.) M.Kato x D. petersenii (Kunze) M.Kato,41.0,メシダ科,Athyriaceae,,
596.0,h,セイタカフモトシケシダ,,Deparia dimorphophylla (Koidz.) M.Kato x D. pseudoconilii (Seriz.) Seriz.,41.0,メシダ科,Athyriaceae,固有,
597.0,,ジャコウシダ,アミシダダマシ,Deparia formosana (Rosenst.) R.Sano,41.0,メシダ科,Athyriaceae,,CR
598.0,,コウライイヌワラビモドキ,,Deparia henryi (Baker) M.Kato,41.0,メシダ科,Athyriaceae,,
599.0,,シケシダ,,Deparia japonica (Thunb.) M.Kato,41.0,メシダ科,Athyriaceae,,
600.0,h,ムクゲムサシシケシダ,ハルムクゲシケシダ,Deparia japonica (Thunb.) M.Kato x D. kiusiana (Koidz.) M.Kato,41.0,メシダ科,Athyriaceae,固有,
601.0,h,シケシダ×ウスバシケシダ,,Deparia japonica (Thunb.) M.Kato x D. longipes (Ching) Shinohara,41.0,メシダ科,Athyriaceae,固有,
602.0,h,タマシケシダ,,Deparia japonica (Thunb.) M.Kato x D. pseudoconilii (Franch. et Sav.) M.Kato  var. pseudoconilii,41.0,メシダ科,Athyriaceae,固有,
603.0,,ムクゲシケシダ,,Deparia kiusiana (Koidz.) M.Kato,41.0,メシダ科,Athyriaceae,,
604.0,h,ムクゲナチシケシダ,,Deparia kiusiana (Koidz.) M.Kato x D. petersenii (Kunze) M.Kato,41.0,メシダ科,Athyriaceae,固有,
605.0,h,ムクゲフモトシケシダ,,Deparia kiusiana (Koidz.) M.Kato x D. pseudoconilii (Seriz.) Seriz.,41.0,メシダ科,Athyriaceae,固有,
606.0,,ヘラシダ,"フイリヘラシダ, ギザギザヘラシダ",Deparia lancea (Thunb.) Fraser-Jenk.,41.0,メシダ科,Athyriaceae,,
607.0,,ウスバシケシダ,,Deparia longipes (Ching) Shinohara,41.0,メシダ科,Athyriaceae,,VU
608.0,,ヒュウガシケシダ,,Deparia minamitanii Seriz.,41.0,メシダ科,Athyriaceae,固有,CR
609.0,,オオヒメワラビ,,Deparia okuboana (Makino) M.Kato,41.0,メシダ科,Athyriaceae,,
626.0,h,オオメシダモドキ,,Deparia okuboana (Makino) M.Kato x D. pterorachis (H.Christ) M.Kato,41.0,メシダ科,Athyriaceae,固有,
610.0,h,ミドリワラビモドキ,,Deparia okuboana (Makino) M.Kato x D. viridifrons (Makino) M.Kato,41.0,メシダ科,Athyriaceae,固有,
611.0,,アソシケシダ,,Deparia otomasui (Sa.Kurata) Seriz.,41.0,メシダ科,Athyriaceae,固有,EN
612.0,,ナチシケシダ,"ヒロハシケシダ, コシケシダ, アサマシケシダ, アサマシダ",Deparia petersenii (Kunze) M.Kato  var. petersenii,41.0,メシダ科,Athyriaceae,,
613.0,,ヒメシケシダ,,Deparia petersenii (Kunze) M.Kato  var. yakusimensis (H.Itô) M.Kato,41.0,メシダ科,Athyriaceae,固有,
614.0,h,ナチフモトシケシダ,,Deparia petersenii (Kunze) M.Kato x D. pseudoconilii (Seriz.) Seriz.,41.0,メシダ科,Athyriaceae,固有,
615.0,,フモトシケシダ,,Deparia pseudoconilii (Seriz.) Seriz.  var. pseudoconilii,41.0,メシダ科,Athyriaceae,,
616.0,,コヒロハシケシダ,,Deparia pseudoconilii (Seriz.) Seriz.  var. subdeltoidofrons (Seriz.) Seriz.,41.0,メシダ科,Athyriaceae,固有,
617.0,,オオメシダ,,Deparia pterorachis (H.Christ) M.Kato,41.0,メシダ科,Athyriaceae,,
618.0,h,ミドリオオメシダ,ミドリメシダ,Deparia pterorachis (H.Christ) M.Kato x D. viridifrons (Makino) M.Kato,41.0,メシダ科,Athyriaceae,固有,
619.0,,ハクモウイノデ,,Deparia pycnosora (H.Christ) M.Kato  var. albosquamata M.Kato,41.0,メシダ科,Athyriaceae,,
620.0,,ウスゲミヤマシケシダ,,Deparia pycnosora (H.Christ) M.Kato  var. mucilagina M.Kato,41.0,メシダ科,Athyriaceae,固有,
621.0,,ミヤマシケシダ,,Deparia pycnosora (H.Christ) M.Kato  var. pycnosora,41.0,メシダ科,Athyriaceae,,
622.0,h,ノッポロシケシダ,,Deparia pycnosora (H.Christ) M.Kato  var. pycnosora x D. pycnosora (H.Christ) M.Kato  var. albosquamata M.Kato,41.0,メシダ科,Athyriaceae,固有,
623.0,,オオヒメワラビモドキ,,Deparia unifurcata (Baker) M.Kato,41.0,メシダ科,Athyriaceae,,
624.0,,ミドリワラビ,,Deparia viridifrons (Makino) M.Kato,41.0,メシダ科,Athyriaceae,,
625.0,h,サツマシケシダ,,Deparia x birii Fraser-Jenk.,41.0,メシダ科,Athyriaceae,,
627.0,h,キヨズミメシダ,,Deparia x kiyozumiana (Sa.Kurata) Shimura,41.0,メシダ科,Athyriaceae,固有,
628.0,h,ヒトツバシケシダ,,Deparia x lobatocrenata (Tagawa) M.Kato,41.0,メシダ科,Athyriaceae,固有,
629.0,h,ムサシシケシダ,,Deparia x musashiensis (H.Ohba) Seriz.,41.0,メシダ科,Athyriaceae,固有,
630.0,h,ホソバハクモウイノデ,,Deparia x togakushiensis K.Otsuka et Fujiw.,41.0,メシダ科,Athyriaceae,固有,
631.0,h,ノコギリヘラシダ,,Deparia x tomitaroana (Masam.) R.Sano,41.0,メシダ科,Athyriaceae,,
633.0,,アマミシダ,,Diplazium amamianum Tagawa,41.0,メシダ科,Athyriaceae,固有,
1101.0,h,キンサクシダ,,Diplazium amamianum Tagawa x D. doederleinii (Luerss.) Makino,41.0,メシダ科,Athyriaceae,固有,
634.0,,ヒカゲワラビ,,Diplazium chinense (Baker) C.Chr.,41.0,メシダ科,Athyriaceae,,
635.0,h,ツクシワラビ,,Diplazium chinense (Baker) C.Chr. x D. fauriei H.Christ,41.0,メシダ科,Athyriaceae,固有,
675.0,,ニセコクモウクジャク,,Diplazium conterminum H.Christ,41.0,メシダ科,Athyriaceae,,
654.0,h,ミクマノシダ,,Diplazium conterminum H.Christ x D. hachijoense Nakai,41.0,メシダ科,Athyriaceae,固有,
636.0,,イブダケキノボリシダ,,Diplazium crassiusculum Tardieu ex Ching,41.0,メシダ科,Athyriaceae,,NT
637.0,,ウスバミヤマノコギリシダ,,Diplazium deciduum N.Ohta et M.Takamiya,41.0,メシダ科,Athyriaceae,固有,
638.0,h,ウスバミヤマノコギリシダ×ミヤマノコギリシダ,,Diplazium deciduum N.Ohta et M.Takamiya x D. mettenianum (Miq.) C.Chr.,41.0,メシダ科,Athyriaceae,固有,
639.0,h,セフリワラビ,,Diplazium deciduum N.Ohta et M.Takamiya x D. nipponicum Tagawa,41.0,メシダ科,Athyriaceae,固有,
640.0,,ヒロハノコギリシダ,,Diplazium dilatatum Blume  var. dilatatum,41.0,メシダ科,Athyriaceae,,
641.0,,ニセヒロハノコギリシダ,ナチワラビ,Diplazium dilatatum Blume  var. heterolepis Seriz.,41.0,メシダ科,Athyriaceae,,
642.0,,シマシロヤマシダ,,Diplazium doederleinii (Luerss.) Makino,41.0,メシダ科,Athyriaceae,,
643.0,,アツバキノボリシダ,,Diplazium donianum (Mett.) Tardieu  var. aphanoneuron (Ohwi) Tagawa,41.0,メシダ科,Athyriaceae,,
644.0,,キノボリシダ,,Diplazium donianum (Mett.) Tardieu  var. donianum,41.0,メシダ科,Athyriaceae,,
645.0,,クワレシダ,,Diplazium esculentum (Retz.) Sw.,41.0,メシダ科,Athyriaceae,,
646.0,,ホソバノコギリシダ,,Diplazium fauriei H.Christ,41.0,メシダ科,Athyriaceae,,
647.0,h,ホソバノコギリシダ×ヒロハミヤマノコギリシダ,,Diplazium fauriei H.Christ x D. griffithii T.Moore,41.0,メシダ科,Athyriaceae,固有,
648.0,h,ホソバノコギリシダ×オオバミヤマノコギリシダ,,Diplazium fauriei H.Christ x D. hayatamae N.Ohta et M.Takamiya,41.0,メシダ科,Athyriaceae,固有,
649.0,h,ホソバノコギリシダ×ミヤマノコギリシダ,,Diplazium fauriei H.Christ x D. mettenianum (Miq.) C.Chr.,41.0,メシダ科,Athyriaceae,固有,
1102.0,h,セイタカミヤマノコギリシダ,,Diplazium fauriei H.Christ x D. nipponicum Tagawa,41.0,メシダ科,Athyriaceae,固有,
650.0,,ヒロハミヤマノコギリシダ,タカサゴノコギリシダ,Diplazium griffithii T.Moore,41.0,メシダ科,Athyriaceae,,
651.0,h,ヒロハミヤマノコギリシダ×オオバミヤマノコギリシダ,,Diplazium griffithii T.Moore x D. hayatamae N.Ohta et M.Takamiya,41.0,メシダ科,Athyriaceae,固有,
652.0,h,ヒロハミヤマノコギリシダ×ミヤマノコギリシダ,,Diplazium griffithii T.Moore x D. mettenianum (Miq.) C.Chr.,41.0,メシダ科,Athyriaceae,固有,
653.0,,シロヤマシダ,テリハシロヤマシダ,Diplazium hachijoense Nakai,41.0,メシダ科,Athyriaceae,,
655.0,,オオバミヤマノコギリシダ,,Diplazium hayatamae N.Ohta et M.Takamiya,41.0,メシダ科,Athyriaceae,,
656.0,h,オオバミヤマノコギリシダ×ミヤマノコギリシダ,,Diplazium hayatamae N.Ohta et M.Takamiya x D. mettenianum (Miq.) C.Chr.,41.0,メシダ科,Athyriaceae,固有,
657.0,,ニセシケチシダ,,Diplazium incomptum Tagawa,41.0,メシダ科,Athyriaceae,,
682.0,,モッチョムシダ,,Diplazium kawabatae Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
658.0,,アオイガワラビ,ウスゲアオイガワラビ,Diplazium kawakamii Hayata,41.0,メシダ科,Athyriaceae,,CR
659.0,,キレバキノボリシダ,,Diplazium lobatum (Tagawa) Tagawa,41.0,メシダ科,Athyriaceae,,
660.0,,シマクジャク,シマクジャクシダ,Diplazium longicarpum Kodama,41.0,メシダ科,Athyriaceae,固有,VU
661.0,,ミヤマノコギリシダ,"キレバノコギリシダ, モロゾコシダ",Diplazium mettenianum (Miq.) C.Chr.,41.0,メシダ科,Athyriaceae,,
662.0,,オニヒカゲワラビ,,Diplazium nipponicum Tagawa,41.0,メシダ科,Athyriaceae,,
663.0,h,オニキヨタキシダ,,Diplazium nipponicum Tagawa x D. squamigerum (Mett.) Matsum.,41.0,メシダ科,Athyriaceae,固有,
676.0,,オキナワコクモウクジャク,オキナワクジャク,Diplazium okinawaense Tagawa,41.0,メシダ科,Athyriaceae,,NT
664.0,,イヨクジャク,,Diplazium okudairae Makino,41.0,メシダ科,Athyriaceae,,EN
665.0,,フクレギシダ,,Diplazium pinfaense Ching,41.0,メシダ科,Athyriaceae,,CR
666.0,,ハンコクシダ,ハンコックシダ,Diplazium pullingeri (Baker) J.Sm.,41.0,メシダ科,Athyriaceae,,NT
667.0,,ミヤマシダ,,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata  var. glabrum (Tagawa) Sa.Kurata,41.0,メシダ科,Athyriaceae,,
668.0,h,ミヤマキヨタキシダ,,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata  var. glabrum (Tagawa) Sa.Kurata x D. squamigerum (Mett.) Matsum.,41.0,メシダ科,Athyriaceae,固有,
669.0,,キタノミヤマシダ,,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata  var. sibiricum,41.0,メシダ科,Athyriaceae,,
670.0,h,キタノミヤマシダ×ミヤマシダ,,Diplazium sibiricum (Turcz. ex Kunze) Sa.Kurata  var. sibiricum x D. sibiricum  var. glabrum (Tagawa) Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
671.0,,キヨタキシダ,,Diplazium squamigerum (Mett.) Matsum.,41.0,メシダ科,Athyriaceae,,
672.0,,ムニンミドリシダ,ハハジマイヌワラビ,Diplazium subtripinnatum Nakai,41.0,メシダ科,Athyriaceae,固有,CR
673.0,,ニセシロヤマシダ,,Diplazium taiwanense Tagawa,41.0,メシダ科,Athyriaceae,,VU
674.0,,ヒュウガシダ,,Diplazium takii Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
677.0,,コクモウクジャク,オオコクモウクジャク,Diplazium virescens Kunze,41.0,メシダ科,Athyriaceae,,
678.0,,ヒメノコギリシダ,,Diplazium wichurae (Mett.) Diels  var. amabile Tagawa,41.0,メシダ科,Athyriaceae,固有,NT
679.0,,ノコギリシダ,チャボノコギリシダ,Diplazium wichurae (Mett.) Diels  var. wichurae,41.0,メシダ科,Athyriaceae,,
680.0,h,ビッチュウヒカゲワラビ,イヅルヒカゲワラビ,Diplazium x bittyuense Tagawa,41.0,メシダ科,Athyriaceae,固有,
681.0,h,フトウワラビ,アマミヒロハノコギリシダ,Diplazium x hutohanum Sa.Kurata ex Seriz.,41.0,メシダ科,Athyriaceae,固有,
683.0,h,フクレギクジャク,,Diplazium x kidoi Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
684.0,h,アカメクジャク,,Diplazium x okudairaeoides Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
685.0,h,オワセシダ,,Diplazium x owaseanum Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
686.0,h,サツマクジャク,,Diplazium x satsumense Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
688.0,h,イサワラビ,,Diplazium x tetsu-yamanakae Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
689.0,h,ダンドシダ,,Diplazium x toriianum Sa.Kurata,41.0,メシダ科,Athyriaceae,固有,
690.0,h,ヤクシマワラビ,,Diplazium x yakumontanum Tagawa,41.0,メシダ科,Athyriaceae,固有,
691.0,h,ホコザキノコギリシダ,,Diplazium x yaoshanense (Y.C.Wu) Tardieu,41.0,メシダ科,Athyriaceae,,
418.0,,ムニンヒメワラビ,,Macrothelypteris ogasawarensis (Nakai) Holttum,42.0,ヒメシダ科,Thelypteridaceae,固有,
427.0,,ヒメワラビ,,Macrothelypteris torresiana (Gaudich.) Ching  var. calvata (Baker) Holttum,42.0,ヒメシダ科,Thelypteridaceae,,
428.0,,アラゲヒメワラビ,,Macrothelypteris torresiana (Gaudich.) Ching  var. torresiana,42.0,ヒメシダ科,Thelypteridaceae,,
433.0,,ミドリヒメワラビ,,Macrothelypteris viridifrons (Tagawa) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
437.0,h,アイヒメワラビ,,Macrothelypteris x subviridifrons (Seriz.) Nakaike,42.0,ヒメシダ科,Thelypteridaceae,固有,
391.0,,ハイミミガタシダ,,Phegopteris aurita (Hook.) J.Sm.,42.0,ヒメシダ科,Thelypteridaceae,,EW
394.0,,タチヒメワラビ,,Phegopteris bukoensis (Tagawa) Tagawa,42.0,ヒメシダ科,Thelypteridaceae,固有,
422.0,,ミヤマワラビ,,Phegopteris connectilis (Michx.) Watt,42.0,ヒメシダ科,Thelypteridaceae,,
397.0,,ゲジゲジシダ,"オオゲジゲジシダ, コゲジゲジシダ, ホウライゲジゲジシダ",Phegopteris decursivepinnata (H.C.Hall) Fée,42.0,ヒメシダ科,Thelypteridaceae,,
425.0,,ミミガタシダ,チナゼシダ,Phegopteris subaurita (Tagawa) Tagawa,42.0,ヒメシダ科,Thelypteridaceae,,
383.0,,ホシダ,"シシホシダ, イヨホシダ, チリメンホシダ, クリンホシダ, イヌホシダ",Thelypteris acuminata (Houtt.) C.V.Morton,42.0,ヒメシダ科,Thelypteridaceae,,
384.0,h,アイイヌケホシダ,カイホシダ,Thelypteris acuminata (Houtt.) C.V.Morton x T. dentata (Forssk.) E.P.St.John,42.0,ヒメシダ科,Thelypteridaceae,,
385.0,h,クシノハホシダ,アイクシノハシダ,Thelypteris acuminata (Houtt.) C.V.Morton x T. jaculosa (C.Chr.) Panigr.,42.0,ヒメシダ科,Thelypteridaceae,固有,
386.0,h,アイノコホシダ,ウスゲケホシダ,Thelypteris acuminata (Houtt.) C.V.Morton x T. parasitica (L.) Tardieu,42.0,ヒメシダ科,Thelypteridaceae,固有,
387.0,,オオハシゴシダ,チュウレイハシゴシダ,Thelypteris angulariloba Ching,42.0,ヒメシダ科,Thelypteridaceae,,
388.0,,コハシゴシダ,,Thelypteris angustifrons (Miq.) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
389.0,h,ヒメコハシゴシダ,,Thelypteris angustifrons (Miq.) Ching x T. cystopteroides (D.C.Eaton) Ching,42.0,ヒメシダ科,Thelypteridaceae,固有,
390.0,h,アイノコハシゴシダ,,Thelypteris angustifrons (Miq.) Ching x T. glanduligera (Kunze) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
392.0,,ホソバショリマ,,Thelypteris beddomei (Baker) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
393.0,,オオホシダ,ムニンミゾシダ,Thelypteris boninensis (Kodama ex Koidz.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,固有,NT
395.0,,タイワンハシゴシダ,,Thelypteris castanea (Tagawa) Ching,42.0,ヒメシダ科,Thelypteridaceae,,VU
396.0,,ヒメハシゴシダ,,Thelypteris cystopteroides (D.C.Eaton) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
398.0,,イヌケホシダ,,Thelypteris dentata (Forssk.) E.P.St.John,42.0,ヒメシダ科,Thelypteridaceae,,
399.0,,タイヨウシダ,,Thelypteris erubescens (Wall. ex Hook.) Ching,42.0,ヒメシダ科,Thelypteridaceae,,CR
400.0,,イブキシダ,"オオイブキシダ, ハゴロモイブキシダ",Thelypteris esquirolii (H.Christ) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
401.0,,トサノミゾシダモドキ,,Thelypteris flexilis (H.Christ) Ching,42.0,ヒメシダ科,Thelypteridaceae,,VU
402.0,,ハシゴシダ,,Thelypteris glanduligera (Kunze) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
403.0,,シマヤワラシダ,,Thelypteris gracilescens (Blume) Ching,42.0,ヒメシダ科,Thelypteridaceae,,CR
380.0,,アミシダ,,Thelypteris griffithii (Hook.f. et Thomson) C.F.Reed  var. wilfordii (Hook.) C.M.Kuo,42.0,ヒメシダ科,Thelypteridaceae,,
381.0,,ヒメミゾシダ,,Thelypteris gymnocarpa (Copel.) C.V.Morton subsp. amabilis (Tagawa) C.V.Morton,42.0,ヒメシダ科,Thelypteridaceae,固有,NT
404.0,,ヨコグラヒメワラビ,,Thelypteris hattorii (H.Itô) Tagawa,42.0,ヒメシダ科,Thelypteridaceae,,
1103.0,f,ツクシヤワラシダ,ヒロハノヤワラシダ,Thelypteris hattorii (H.Itô) Tagawa f. nemoralis (Ching) Ebihara et Nakato,42.0,ヒメシダ科,Thelypteridaceae,,
405.0,,テツホシダ,,Thelypteris interrupta (Willd.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
406.0,,クシノハシダ,,Thelypteris jaculosa (C.Chr.) Panigr.,42.0,ヒメシダ科,Thelypteridaceae,,
407.0,,ハリガネワラビ,,Thelypteris japonica (Baker) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
1104.0,ｆ,アオハリガネワラビ,"コウライヤワラシダ, シロジクハリガネワラビ","Thelypteris japonica (Baker) Ching f. formosa (C.Chr.) Nakato, Sahashi et M.Kato",42.0,ヒメシダ科,Thelypteridaceae,,
408.0,h,アイハリガネワラビ,,"Thelypteris japonica (Baker) Ching x T. musashiensis (Hiyama) Nakato, Sahashi et M.Kato",42.0,ヒメシダ科,Thelypteridaceae,,
409.0,h,ハリガネワラビ×メニッコウシダ,ニッコウハリガネワラビ,Thelypteris japonica (Baker) Ching x T. nipponica (Franch. et Sav.) Ching  var. borealis (H.Hara) H.Hara,42.0,ヒメシダ科,Thelypteridaceae,固有,
410.0,,ヤワラシダ,ウスゲヤワラシダ,Thelypteris laxa (Franch. et Sav.) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
411.0,,オオコウモリシダ,,Thelypteris liukiuensis (H.Christ ex Matsum.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
412.0,,リュウキュウハシゴシダ,オキナワハシゴシダ,"Thelypteris miyagii (H.Itô) Nakato, Sahashi et M.Kato",42.0,ヒメシダ科,Thelypteridaceae,固有,
413.0,,イワハリガネワラビ,,"Thelypteris musashiensis (Hiyama) Nakato, Sahashi et M.Kato",42.0,ヒメシダ科,Thelypteridaceae,,
414.0,h,イワハリガネワラビ×メニッコウシダ,,"Thelypteris musashiensis (Hiyama) Nakato, Sahashi et M.Kato x T. nipponica (Franch. et Sav.) Ching  var. borealis (H.Hara) H.Hara",42.0,ヒメシダ科,Thelypteridaceae,固有,
415.0,,ニッコウシダ,,Thelypteris nipponica (Franch. et Sav.) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
416.0,,メニッコウシダ,ケヒメシダ,Thelypteris nipponica (Franch. et Sav.) Ching  var. borealis (H.Hara) H.Hara,42.0,ヒメシダ科,Thelypteridaceae,,
417.0,h,ニッコウシダ×メニッコウシダ,,Thelypteris nipponica (Franch. et Sav.) Ching var. nipponica x T. nipponica (Franch. et Sav.) Ching  var. borealis (H.Hara) H.Hara,42.0,ヒメシダ科,Thelypteridaceae,固有,
419.0,,ミゾシダモドキ,,Thelypteris omeiensis (Baker) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
420.0,,ヒメシダ,ショリマ,Thelypteris palustris Schott,42.0,ヒメシダ科,Thelypteridaceae,,
421.0,,ケホシダ,,Thelypteris parasitica (L.) Tardieu,42.0,ヒメシダ科,Thelypteridaceae,,
382.0,,ミゾシダ,"アラゲミゾシダ, ヤクシマミゾシダ, エダウチミゾシダ, シシミゾシダ",Thelypteris pozoi (Lag.) C.V.Morton subsp. mollissima (Fisch. ex Kunze) C.V.Morton,42.0,ヒメシダ科,Thelypteridaceae,,
423.0,,オオバショリマ,ヤクシマショリマ,Thelypteris quelpaertensis (H.Christ) Ching,42.0,ヒメシダ科,Thelypteridaceae,,
424.0,,ヒトツバコウモリシダ,,Thelypteris simplex (Hook.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
426.0,,コバザケシダ,,Thelypteris taiwanensis (C.Chr.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
429.0,,ホソバコウモリシダ,,Thelypteris triphylla (Sw.) K.Iwats.  var. parishii (Bedd.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
430.0,,コウモリシダ,シシコウモリシダ,Thelypteris triphylla (Sw.) K.Iwats.  var. triphylla,42.0,ヒメシダ科,Thelypteridaceae,,
431.0,,ナタギリシダ,オニホシダ,Thelypteris truncata (Poir.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
432.0,,タイワンハリガネワラビ,,Thelypteris uraiensis (Rosenst.) Ching,42.0,ヒメシダ科,Thelypteridaceae,,EN
434.0,h,カワバタホシダ,,Thelypteris x incesta W.H.Wagner,42.0,ヒメシダ科,Thelypteridaceae,,
435.0,h,エラブコウモリシダ,,Thelypteris x insularis (K.Iwats.) K.Iwats.,42.0,ヒメシダ科,Thelypteridaceae,,
436.0,h,ヤエヤマコウモリシダ,,Thelypteris x pseudoliukiuensis Seriz.,42.0,ヒメシダ科,Thelypteridaceae,,
695.0,,キンモウワラビ,オオバノキンモウワラビ,Hypodematium crenatum (Forssk.) Kuhn  subsp. fauriei (Kodama) K.Iwats.,44.0,キンモウワラビ科,Hypodematiaceae,固有,VU
696.0,,リュウキュウキンモウワラビ,,Hypodematium fordii (Baker) Ching,44.0,キンモウワラビ科,Hypodematiaceae,,CR
697.0,,ケキンモウワラビ,,Hypodematium glandulosopilosum (Tagawa) Ohwi,44.0,キンモウワラビ科,Hypodematiaceae,,
700.0,,ヤクカナワラビ,オキナワカナワラビ,Arachniodes amabilis (Blume) Tindale  var. amabilis,45.0,オシダ科,Dryopteridaceae,,
701.0,h,ヤクカナワラビ×コバノカナワラビ,"ヤクテンリュウカナワラビ, ヤクカナモドキ",Arachniodes amabilis (Blume) Tindale  var. amabilis x A. sporadosora (Kunze) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,
698.0,,オオカナワラビ,カナワラビ,Arachniodes amabilis (Blume) Tindale  var. fimbriata K.Iwats.,45.0,オシダ科,Dryopteridaceae,,
722.0,h,テンリュウカナモドキ,,Arachniodes amabilis (Blume) Tindale  var. fimbriata K.Iwats. x A. exilis (Hance) Ching,45.0,オシダ科,Dryopteridaceae,固有,
702.0,,ホソバナライシダ,フクシマナライシダ,Arachniodes borealis Seriz.,45.0,オシダ科,Dryopteridaceae,,
703.0,,イツキカナワラビ,,Arachniodes cantilenae Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,CR
725.0,h,テツヤマカナワラビ,,Arachniodes cantilenae Sa.Kurata x A. nipponica (Rosenst.) Ohwi,45.0,オシダ科,Dryopteridaceae,固有,
704.0,,ヤクシマカナワラビ,,Arachniodes cavaleriei (H.Christ) Ohwi,45.0,オシダ科,Dryopteridaceae,,VU
705.0,,オニカナワラビ,,Arachniodes chinensis (Rosenst.) Ching,45.0,オシダ科,Dryopteridaceae,,
746.0,h,ヤマズミシダ,,Arachniodes chinensis (Rosenst.) Ching x A. fargesii (H.Christ) Seriz.,45.0,オシダ科,Dryopteridaceae,固有,
737.0,h,オニコバカナワラビ,,Arachniodes chinensis (Rosenst.) Ching x A. sporadosora (Kunze) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,
706.0,,ハチジョウカナワラビ,,Arachniodes davalliiformis (H.Christ) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,NT
707.0,,ホザキカナワラビ,,Arachniodes dimorphophylla (Hayata) Ching,45.0,オシダ科,Dryopteridaceae,固有,
708.0,,ホソバカナワラビ,オコゼシダ,Arachniodes exilis (Hance) Ching,45.0,オシダ科,Dryopteridaceae,,
1105.0,f,アタシカカナワラビ,,Arachniodes exilis (Hance) Ching  f. oohorae (H.Itô) Seriz.,45.0,オシダ科,Dryopteridaceae,,CR
735.0,h,ホソコバカナワラビ,ツクシカナワラビ,Arachniodes exilis (Hance) Ching x A. sporadosora (Kunze) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,
728.0,h,ジンムジカナワラビ,,Arachniodes exilis (Hance) Ching x A. standishii (T.Moore) Ohwi,45.0,オシダ科,Dryopteridaceae,固有,
711.0,,ナンゴクナライシダ,,Arachniodes fargesii (H.Christ) Seriz.,45.0,オシダ科,Dryopteridaceae,,
709.0,,シビカナワラビ,,Arachniodes hekiana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,,VU
710.0,,ヒュウガカナワラビ,,Arachniodes hiugana Sa.Kurata,45.0,オシダ科,Dryopteridaceae,固有,CR
712.0,,シノブカグマ,ミヤマカナワラビ,Arachniodes mutica (Franch. et Sav.) Ohwi,45.0,オシダ科,Dryopteridaceae,,
713.0,,ミドリカナワラビ,,Arachniodes nipponica (Rosenst.) Ohwi,45.0,オシダ科,Dryopteridaceae,,
714.0,,ヒロハナライシダ,ヒロハノナライシダ,Arachniodes quadripinnata (Hayata) Seriz.  subsp. fimbriata (Koidz.) Seriz.,45.0,オシダ科,Dryopteridaceae,,EN
715.0,,ハカタシダ,,Arachniodes simplicior (Makino) Ohwi,45.0,オシダ科,Dryopteridaceae,,
717.0,h,コバノハカタシダ,,Arachniodes simplicior (Makino) Ohwi x A. sporadosora (Kunze) Nakaike,45.0,オシダ科,Dryopteridaceae,固有,
